is_incumbent,cycle ,not_seeking_reelection,other_office_sought ,other_fec_id ,name,pty ,party ,fec_id ,pcc ,election_year,state,office,office_district,term_class,total_receipts,total_contributions,total_disbursements,outstanding_loans,cash_on_hand,cash_on_hand_date,total_independent_expenditures,independent_expenditures_supporting,independent_expenditures_opposing
False,2016,False,,,"JOHNSON, LONNIE BARTON",DEM,D,H6MI01200,,2016,MI,H,01,,625962.71,481323.49,142433.20,0.00,483529.51,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"ARRINGTON, JODEY COOK",REP,R,H6TX19099,,2016,TX,H,19,,385386.45,380386.45,252992.94,0.00,98193.51,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"MENDOZA, MATTHEW JAMES",REP,R,H6CA53062,,2016,CA,H,53,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"WHITFIELD, WAYNE EDWARD",REP,R,H4KY01040,C00289983,2016,KY,H,01,,533036.24,80783.00,506045.35,0.00,1953586.36,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WOODS, JARRETT",LIB,,H8TX30035,,2016,TX,H,30,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MCMORRIS RODGERS, CATHY",REP,R,H4WA05077,C00390476,2016,WA,H,05,,1538365.00,590996.00,1330291.00,109253.00,390828.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WALTZ, SHAWN JEFFERY",W,,P60019684,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LABO, THOMAS MATTHEW",IND,,P60009016,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CARDENAS, TONY",DEM,D,H2CA28113,C00498873,2016,CA,H,29,,618319.38,242971.66,629979.34,7716.89,182457.75,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"NIGHTENHELSER, TODD ALAN",DEM,D,H6IN03245,C00582924,2016,IN,H,03,,766.37,321.37,455.14,0.00,311.23,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MCCONNELL, JONATHAN EDWARD",REP,R,S6AL00310,,2016,AL,S,00,3,586516.00,550033.00,293431.00,36483.00,293084.00,2015-12-31,49484.89,0.00,49484.89
True,2016,False,,,"ESTY, ELIZABETH",DEM,D,H2CT05131,C00494203,2016,CT,H,05,,913467.26,596038.10,299556.67,158250.00,661239.17,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WEST, LARRY J.",REP,R,H6KY03165,C00589648,2016,KY,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"IDROGO, MICHAEL",LIB,,H8TX28039,,2016,TX,H,20,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STONE, DR DAMIAN",IND,,P20004503,C00513267,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MARADIANOS, PETE",AIC,,P60019189,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BROWN, LIZ",REP,R,H6IN03237,,2016,IN,H,03,,241715.48,164063.00,74306.24,100.00,167409.24,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"INNIS, DANIEL E",REP,R,H4NH01219,C00551044,2016,NH,H,01,,203566.64,199566.64,75242.42,131646.37,129622.01,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"PAPPAS, JOHN ANDREW",OE,,P60010550,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COLON, JENNIFFER GONZALEZ",REP,R,H6PR00082,,2016,PR,H,00,,110250.00,108250.00,37955.17,0.00,72294.83,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MORROW, JOHN F.",REP,R,H6IL02199,,2016,IL,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DUKE, RONALD",REP,R,P60005782,C00572297,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PRUITT, WILLIAM JASON MR.",LIB,,P60005824,C00572636,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PARKS, DANIEL KITTREDGE",PAF,,P60012747,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HOWARD, FRANK",REP,R,H6MD06204,C00581611,2016,MD,H,06,,45570.74,20570.74,23154.10,28085.53,22416.64,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CANADA, MIKE",REP,R,H6CA52122,C00590661,2016,CA,H,52,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GRAZIANI, JOHN R",REP,R,S6MD03573,,2016,MD,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LYNCH, DENNIS M",REP,R,P60006814,C00576074,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"NAPODANO, MICHAEL ANDREW",IND,,P60009339,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WILLIAMS, CLYDE EDWARD JR.",DEM,D,H6NY13147,,2016,NY,H,13,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ALLEN, JASON EDWARD",REP,R,H0MI01104,C00481499,2016,MI,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ORSWELL, JACK",REP,R,H2CA27198,C00553941,2016,CA,H,27,,100631.00,90358.00,21970.87,10000.00,85742.47,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MCKELVEY, JAMES K",REP,R,H0VA05111,C00471136,2016,VA,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"KNIGHT, STEVE",REP,R,H4CA25123,C00554014,2016,CA,H,25,,613521.65,222235.52,211176.30,18403.89,406971.06,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"NORCROSS, DONALD W",DEM,D,H4NJ01084,C00558320,2016,NJ,H,01,,785555.07,394525.50,492279.43,15161.83,319195.68,2015-12-31,1900.81,1900.81,0.00
True,2016,False,,,"LYNCH, STEPHEN",DEM,D,H2MA09072,C00366948,2016,MA,H,08,,395555.20,310867.77,229792.82,0.00,572349.12,2015-09-30,0.00,0.00,0.00
False,2016,False,,,"JONES, SUE LISA",IND,,P60005980,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"BUTTERFIELD, G K",DEM,D,H4NC01046,C00401190,2016,NC,H,01,,522548.10,103707.06,383995.39,0.00,525643.09,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"SANTIAGO, DAVID",REP,R,H6FL06175,,2016,FL,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CARROLL, MORGAN L.",DEM,D,H6CO06058,C00580647,2016,CO,H,06,,655515.99,555081.10,203469.93,0.00,452046.06,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"FOX, AUSTIN CLAY",AIP,,P60011673,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BENNETT, KEN",REP,R,H6AZ01173,,2016,AZ,H,01,,314881.91,301005.91,34507.94,21003.98,170435.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"FRAZEE, PHILIP",IND,,P60013034,C00585075,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"YOUNG, MICHELE",DEM,D,H6OH01096,,2016,OH,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CURL, TRAVIS L.",IND,,P60018025,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STUBSON, TIMOTHY MICHAEL",REP,R,H6WY01058,C00603522,2016,WY,H,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GARGIULO, ANDREW MICHAEL MR.",DEM,D,P60010576,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TRIMBLE, SCOTT",GRE,,H6TX35012,,2016,TX,H,35,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RUBIN, HOWIE",OTH,,P60009560,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BRANDMAN, JORDAN",DEM,D,H6CA46132,C00580928,2016,CA,H,46,,121507.39,96356.24,73954.27,4000.00,47553.12,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"QUINN, PATRICK THOMAS",NPA,,S6AZ00258,,2016,AZ,S,00,3,10500.00,5500.00,1114.00,5000.00,9385.00,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"BECERRA, XAVIER",DEM,D,H2CA30143,C00264101,2016,CA,H,34,,987833.32,393574.88,1009888.44,0.00,1266883.40,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BEERS, MATT",LIB,,H6MD01247,,2016,MD,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JONES, LATERESA ANN",REP,R,S6FL00277,C00552711,2016,FL,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CRAY, MARO DAY",LIB,,P60009099,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CAMPOS, ALLEN EUGENE",DEM,D,P60014412,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DADDY, DISCO",OTH,,P60018090,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DODDS, WILL",W,,P60017365,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OSTROM, DAVID BRADY",REP,R,P60013059,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"ADERHOLT, ROBERT B. REP.",REP,R,H6AL04098,C00313247,2016,AL,H,04,,890562.65,383929.55,829972.44,0.00,466028.08,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"STARWARS, YODA",IND,,P60018157,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KENG$, SWAGMASTA420 SIR",IND,,P60015468,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JOHNSON, ERIC PAUL",DEM,D,P60013349,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ANDREWS, CHARLES PERRY III",REP,R,P60005592,C00570358,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SCHULTZ, ADAM",UN,,P60015450,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BAILEY, HAROLD L.",DEM,D,H0IL01152,C00511345,2016,IL,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MENIER, THOMAS KENT SR",IND,,P60005444,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DEMARCO, ANGELO THOMAS",REP,R,P60018462,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SWAIM, JASON ALAN",IND,,S6CA00592,,2016,CA,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FIECHTNER, F CHARLES ADAM SR",,,P60015369,C00586941,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ROUSSEAU, THOMAS MR.",IND,,P60011871,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COOK, SUZAN JOHNSON",DEM,D,H6NY13113,C00580290,2016,NY,H,13,,125080.40,119337.70,56143.65,5000.00,68936.75,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"INCE, CECIL ANTHONY",LIB,,P60006277,C00575803,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"AMASH, JUSTIN",REP,R,H0MI03126,C00476291,2016,MI,H,03,,415039.84,382520.60,396094.48,0.00,347772.37,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BARICEVIC, CHARLES JOHN",DEM,D,H6IL12099,C00576710,2016,IL,H,12,,265684.00,247034.00,147985.06,3075.70,117698.94,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"LEE, MONROE",REP,R,P80003734,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EXLEY, JOHN SBB DOCTOR",HRP,,P60013471,C00585299,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KISSI, ALEXANDER OB. BISHOP",REP,R,P60008877,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FITZPATRICK, BRIAN",REP,R,H6PA08277,C00607416,2016,PA,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LEONHARDT, SHAWN",WPP,,P60016375,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BLYTH, JOHN DOUGLAS",DEM,D,P80003114,C00576827,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"NICHOLS, ROGER EUGENE MR.",UNI,,P60007374,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OSBORNE, WALTER",NPA,,S6FL00368,C00582130,2016,FL,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GILES, DAVID VICTOR",REP,R,H6AZ09010,C00572602,2016,AZ,H,09,,146315.34,6297.21,110517.71,140018.13,35797.63,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"YANCEY, ITAI GEORDAE MR.",IDP,,P60013562,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DECAILLY, PAUL",REP,R,H6FL13213,,2016,FL,H,13,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ROTH, RICK",REP,R,H6FL18154,C00595124,2016,FL,H,18,,296328.00,45160.50,1797.22,250100.00,294530.78,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"NIKLAWSKI, ANDREW",LIB,,P60018983,C00603035,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MODE, BEAST",NNE,,P60011889,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"JOYCE, DAVID P",REP,R,H2OH14064,C00527457,2016,OH,H,14,,1097936.86,620808.92,591970.80,25000.00,780996.07,2015-12-31,165009.49,165009.49,0.00
True,2016,False,,,"RUSSELL, STEVEN DANE",REP,R,H4OK05132,C00558510,2016,OK,H,05,,344002.89,193510.00,292114.21,161899.84,54004.03,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CUMMINGS, ROBERT JIMMIE",IND,,P60012036,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LIGHTNING, WHITE",GAD,,P60014602,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DIRWELL, TAZ",RTL,,P60012622,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DICKERSON, JOHN MARTIN",DEM,D,S6IN00209,C00583559,2016,IN,S,00,3,60700.00,60700.00,54009.00,25288.00,6691.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"PAYNE, TOM",DEM,D,H6WV02119,,2016,WV,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HALL, RAY",REP,R,H6TX04117,,2016,TX,H,04,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CUMMINGS, ELIJAH E",DEM,D,H6MD07160,C00310318,2016,MD,H,07,,581327.52,295637.15,360991.12,0.00,1110993.35,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"GALLOWAY, CHARLES TEDDY III",GRE,,H6MD08580,,2016,MD,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GARVES, BENJAMIN RICHARD",DEM,D,H6SC01169,,2016,SC,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MORASCINI, DAVID JOHN",NNE,,P20001145,C00304014,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"IVEY, GLENN FREDERICK",DEM,D,H2MD04232,C00505065,2016,MD,H,04,,718993.83,685846.84,197038.86,0.00,526667.07,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"LANGE, JOHN RICHARD",REP,R,H6NY18211,C00602763,2016,NY,H,18,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"THE ELF, BUDDY",W,,P60009669,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"DESAULNIER, MARK",DEM,D,H0CA10073,C00554709,2016,CA,H,11,,314952.00,151900.07,178080.89,0.00,157697.38,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WILLIAMS III, DAVIS EARL",REP,R,H6IL09152,,2016,IL,H,09,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TOLBERT, ROBERT LEE MR",DEM,D,P60017456,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HEINE, BILL",REP,R,H6MD02229,,2016,MD,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HOTOP, TIM",REP,R,P60016722,C00589150,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SELIM, RIMON MR.",REP,R,P60018603,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COX, AUSTIN",DEM,D,P60012291,C00584680,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CRAWFORD, ERIC ALAN RICK",REP,R,H0AR01083,C00462374,2016,AR,H,01,,406385.88,198202.63,338938.63,0.00,455477.78,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"TIMMY, TIM",CNC,,P60019247,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BURRIS, MICHAEL CRAIG",REP,R,H6MO05213,C00516716,2016,MO,H,05,,0.02,0.00,60.00,1000.00,241.85,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"PARTSCH, JAMES GALVAN",GRE,,H6TX29098,,2016,TX,H,29,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BRACKMAN, BLOSSOM V",NNE,,P60014982,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"YOUNG, GEOFFREY M",DEM,D,H4KY06163,C00561548,2016,KY,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KUSH, GEORGE W MLG",IND,,P60015989,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GREEN, JIM",DFL,D,P60007994,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DIGGES, WILLIAM MICHAEL MR",LIB,,P60006939,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MELLON, ROB",DEM,D,H4IL18109,C00555771,2015,IL,H,18,,21538.00,21538.00,19007.00,0.00,1265.50,2015-09-30,0.00,0.00,0.00
False,2016,False,,,"WILLIAMS, DAVID EARL III",IND,,H4IL09074,C00574541,2016,IL,H,09,,38906.66,13212.00,10497.66,0.00,32573.02,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MEADOWS, NATHAN EVAN",REP,R,P60009362,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"LEE, SHEILA JACKSON",DEM,D,H4TX18054,C00287904,2016,TX,H,18,,173670.55,59170.55,197651.70,0.00,186128.97,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"JNAWTS, HUGH LXIX THA MC",IND,,P60015260,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HAWK, JEFFREY A",REP,R,P60015732,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WAYMIRE, BARBARA JOY",UNK,,P60006079,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KLEPINGER, ROBERT P",DEM,D,H4OH10167,C00565622,2016,OH,H,10,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ST LOUIS LAROSE, VALENCIA",DEM,D,H6FL26025,C00592899,2016,FL,H,26,,0.00,0.00,0.00,0.00,0.00,2016-02-07,0.00,0.00,0.00
False,2016,False,,,"JONES, THOMAS FRANKLIN",IND,,S6NV00242,,2016,NV,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RAMIREZ, AL",REP,R,S0CA00306,C00515858,2016,CA,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WEIL, RICHARD LYONS",DEM,D,P60007119,C00576918,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DEMINGS, VALDEZ VAL",DEM,D,H2FL08063,C00498980,2016,FL,H,10,,165168.08,140341.00,14388.35,4327.08,150779.73,2015-09-30,0.00,0.00,0.00
False,2016,False,,,"ASSINI, MARK W",REP,R,H6NY25166,,2016,NY,H,25,,12745.00,12745.00,996.17,0.00,12578.94,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CORLEY, EVERETT",REP,R,H6KY03181,,2016,KY,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MCKEEVER, EAMON",ACE,,P60009313,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HOLLOWAY, LASHONDA J",DEM,D,H6FL05193,,2016,FL,H,05,,1400.00,1400.00,747.93,0.00,652.07,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"HURT, SAMUEL LEVI RABBI",W,,P60011558,C00584375,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ZAJAC, ALEC HENRY MR.",IND,,P60010865,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STONE, CARY ALLEN MR.",IND,,P60016607,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JOHNSON, BORIS DE PFEFFEL RT. HON. MP",CRV,,P60016672,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WILLS, KRYSTIN ALEXIS",DEM,D,P60005329,C00563908,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PERKINS, BILL",DEM,D,H6NY13121,,2016,NY,H,13,,19272.00,14022.00,703.58,0.00,18568.42,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"KINGSON, ERIC R. MR.",DEM,D,H6NY24169,C00580951,2016,NY,H,24,,148302.33,141335.96,74740.89,0.00,73561.44,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"ROE, DAVID PHILLIP DR.",REP,R,H6TN01388,C00444471,2016,TN,H,01,,262917.27,256243.06,107685.22,0.00,535537.54,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"SMITH, CHRISTOPHER H.",REP,R,H8NJ04014,C00096412,2016,NJ,H,04,,244975.13,161488.78,140939.54,0.00,313031.38,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CLARK, KAMESHA T",GRE,,H6MD04290,,2016,MD,H,04,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GOVE, JEREMY",UN,,P60007606,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RIEMER, JACOB",DEM,D,P60011061,,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GOLDMAN, EMMA",OE,,P60017076,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MEI, RUBY",IND,,P60005394,C00566166,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MCGOVERN, JAMES P",DEM,D,H4MA03022,C00285171,2016,MA,H,02,,461610.10,223779.97,406597.04,0.00,428660.42,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"GORDON, DAVID JOSEPH",DEM,D,H6NY22106,C00603050,2016,NY,H,22,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"QUAID, MARVEL JACK",ACE,,P60017654,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STRUNK, CHRISTOPHER EARL",NBC,,P60007010,C00576603,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KEITH, PAMELA MICHELE",DEM,D,S6FL00285,,2016,FL,S,00,3,99429.00,70729.00,119408.00,38945.00,-19978.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"STETSON, JOSEPH ARTHUR",REP,R,P60007481,C00577775,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SANTORUM, RICHARD J",REP,R,P20002721,C00496034,2016,US,P,00,,1426162.83,1328760.35,1403380.14,448955.56,28729.54,2016-01-31,161208.00,161208.00,0.00
False,2016,False,,,"CINCOTTA, CHRISTOPHER JOHN",IND,,P60006145,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SHAMMAS, JOSEPH IVARO",DEM,D,H6CA29211,,2016,CA,H,29,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GENDREAU, EVAN",REP,R,P60011152,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
